id,label,entity_types,relation_types,qualifier_types,evidence_json
1214,0,caller;family_member;loan;location;money;personal_information;phone_call;third_party;victim,cites_legal_authority;claims_financial_loss;creates_false_narrative;creates_urgency;demands_secrecy;impersonates_official;induces_fear;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_remote_control;requests_security_code;requests_verification_code;warns_against_disclosure,coercive_pressure;urgency,"{""entity:caller"": [""상대방""], ""entity:victim"": [""선생님""], ""entity:loan"": [""대부""], ""entity:personal_information"": [""전화번호""], ""entity:money"": [""금액"", ""현금"", ""돈""], ""entity:phone_call"": [""전화번호""], ""entity:location"": [""근처"", ""거리"", ""집""], ""entity:family_member"": [""사기"", ""아버지"", ""가족"", ""부모님"", ""형제""], ""entity:third_party"": [""친구"", ""가족""], ""relation:impersonates_official"": [""입니다""], ""relation:creates_urgency"": [""지금"", ""합니다""], ""relation:mentions_case_number"": [""말씀"", ""드릴게요"", ""번호"", ""말씀드린""], ""relation:requests_personal_info"": [""전화번호""], ""relation:requests_security_code"": [""번호""], ""relation:claims_financial_loss"": [""있습니다"", ""금액"", ""있으니"", ""돈""], ""relation:cites_legal_authority"": [""법""], ""relation:requests_physical_action"": [""거리"", ""가서""], ""relation:warns_against_disclosure"": [""친구"", ""다른"", ""가족"", ""사람""], ""relation:creates_false_narrative"": [""사기"", ""관련""], ""relation:induces_fear"": [""겁니다"", ""갑니다""], ""relation:demands_secrecy"": [""알고"", ""합니다""], ""relation:requests_verification_code"": [""번호"", ""합니다"", ""온""], ""relation:mentions_suspicious_activity"": [""사기"", ""해외"", ""활동"", ""사용""], ""relation:requests_remote_control"": [""합니다""], ""relation:refers_to_family"": [""아버지"", ""가족"", ""부모님"", ""형제"", ""어머니""], ""relation:normal_call"": [""드릴게요"", ""다음에"", ""있어"", ""뭐 해""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""사기"", ""아버지"", ""가족"", ""부모님"", ""어머니"", ""아들""]}"
1215,0,family_member;location;personal_information;third_party;victim,claims_financial_loss;claims_identity_theft;creates_urgency;demands_money_transfer;impersonates_official;induces_fear;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_security_code;requests_specific_action;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:victim"": [""선생님"", ""이름""], ""entity:personal_information"": [""이름""], ""entity:location"": [""집"", ""어디"", ""거리"", ""주변""], ""entity:family_member"": [""할머니"", ""피해"", ""사고"", ""부모님""], ""entity:third_party"": [""친구""], ""relation:demands_money_transfer"": [""보내""], ""relation:impersonates_official"": [""입니다""], ""relation:creates_urgency"": [""피해"", ""지금""], ""relation:claims_identity_theft"": [""피해""], ""relation:requests_personal_info"": [""달라"", ""이름""], ""relation:requests_security_code"": [""달라""], ""relation:claims_financial_loss"": [""피해""], ""relation:requests_physical_action"": [""거리"", ""가서""], ""relation:warns_against_disclosure"": [""사람"", ""다른"", ""주변에"", ""친구""], ""relation:induces_fear"": [""사고"", ""무서워""], ""relation:requests_verification_code"": [""보내"", ""온""], ""relation:requests_specific_action"": [""설치""], ""relation:refers_to_family"": [""할머니"", ""피해"", ""사고가"", ""부모님""], ""relation:normal_call"": [""있어"", ""다음에"", ""밥"", ""봐"", ""그럼""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""피해"", ""부모님"", ""교통사고""], ""qualifier:institutional_pretext"": [""청""]}"
1216,0,family_member;loan;location;third_party;victim,cites_legal_authority;claims_financial_loss;creates_urgency;demands_secrecy;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_physical_action;requests_remote_control;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:victim"": [""본인"", ""선생님""], ""entity:loan"": [""대부""], ""entity:location"": [""주변"", ""집"", ""어디""], ""entity:family_member"": [""부모님"", ""딸"", ""아들"", ""친척"", ""가족""], ""entity:third_party"": [""친구"", ""가족"", ""주변 사람""], ""relation:creates_urgency"": [""합니다"", ""지금"", ""바로""], ""relation:mentions_case_number"": [""말씀""], ""relation:claims_financial_loss"": [""있으니"", ""문제"", ""우려""], ""relation:cites_legal_authority"": [""법""], ""relation:requests_physical_action"": [""가서""], ""relation:warns_against_disclosure"": [""사람"", ""친구"", ""다른"", ""주변"", ""가족""], ""relation:demands_secrecy"": [""합니다"", ""있어야"", ""지켜""], ""relation:requests_verification_code"": [""합니다""], ""relation:mentions_suspicious_activity"": [""사용""], ""relation:requests_remote_control"": [""합니다"", ""주세요""], ""relation:refers_to_family"": [""부모님"", ""딸"", ""아들"", ""친척"", ""가족""], ""relation:normal_call"": [""있어"", ""요즘""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""부모님"", ""딸"", ""아들"", ""친척"", ""가족"", ""수술""], ""qualifier:institutional_pretext"": [""청""]}"
1217,0,caller;family_member;location;money;third_party,claims_financial_loss;claims_identity_theft;creates_urgency;demands_money_transfer;normal_call;refers_to_family;requests_personal_info;requests_remote_control;requests_security_code;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:caller"": [""상대방""], ""entity:money"": [""비용""], ""entity:location"": [""집""], ""entity:family_member"": [""가족"", ""딸"", ""남편"", ""피해""], ""entity:third_party"": [""가족"", ""다른 사람"", ""친구""], ""relation:demands_money_transfer"": [""보내""], ""relation:creates_urgency"": [""지금"", ""피해""], ""relation:claims_identity_theft"": [""피해""], ""relation:requests_personal_info"": [""달라""], ""relation:requests_security_code"": [""달라""], ""relation:claims_financial_loss"": [""있으니"", ""피해""], ""relation:warns_against_disclosure"": [""다른"", ""가족"", ""사람"", ""사람에게"", ""친구""], ""relation:requests_verification_code"": [""보내""], ""relation:requests_remote_control"": [""인증""], ""relation:refers_to_family"": [""가족"", ""딸"", ""남편"", ""피해""], ""relation:normal_call"": [""그럼"", ""봐"", ""있어"", ""밥"", ""요즘""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""피해"", ""가족"", ""딸""], ""qualifier:institutional_pretext"": [""청""]}"
1218,0,arrest_warrant;document;family_member;loan;location;third_party,claims_financial_loss;creates_false_narrative;creates_urgency;demands_secrecy;impersonates_official;mentions_case_number;mentions_suspicious_activity;normal_call;requests_physical_action;requests_remote_control;requests_verification_code;threatens_arrest;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:loan"": [""대부""], ""entity:arrest_warrant"": [""영장""], ""entity:document"": [""영장""], ""entity:location"": [""집"", ""거리"", ""건물"", ""편의점""], ""entity:family_member"": [""사기""], ""entity:third_party"": [""친구""], ""relation:threatens_arrest"": [""영장""], ""relation:impersonates_official"": [""입니다""], ""relation:creates_urgency"": [""합니다"", ""급하게"", ""바로"", ""영장"", ""지금""], ""relation:mentions_case_number"": [""확인"", ""말씀""], ""relation:claims_financial_loss"": [""됩니다"", ""있습니다""], ""relation:requests_physical_action"": [""거리"", ""지하철"", ""편의점""], ""relation:warns_against_disclosure"": [""사람"", ""다른"", ""친구""], ""relation:creates_false_narrative"": [""관련"", ""사기""], ""relation:demands_secrecy"": [""합니다"", ""외부"", ""유지""], ""relation:requests_verification_code"": [""합니다"", ""온""], ""relation:mentions_suspicious_activity"": [""활동"", ""확인"", ""사기""], ""relation:requests_remote_control"": [""합니다""], ""relation:normal_call"": [""요즘"", ""있어"", ""그럼""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""영장"", ""사기""], ""qualifier:institutional_pretext"": [""영장"", ""청""]}"
1219,0,family_member;location;third_party;victim,claims_financial_loss;creates_false_narrative;creates_urgency;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_physical_action;requests_remote_control;requests_specific_action;requests_verification_code;warns_against_disclosure,coercive_pressure;temporal_pressure;urgency,"{""entity:victim"": [""선생님""], ""entity:location"": [""집"", ""어디""], ""entity:family_member"": [""아들"", ""가족""], ""entity:third_party"": [""친구"", ""가족""], ""relation:creates_urgency"": [""지금""], ""relation:mentions_case_number"": [""말씀""], ""relation:claims_financial_loss"": [""있으니"", ""문제""], ""relation:requests_physical_action"": [""가서""], ""relation:warns_against_disclosure"": [""다른"", ""친구"", ""사람"", ""가족""], ""relation:creates_false_narrative"": [""이용"", ""관련""], ""relation:requests_verification_code"": [""온""], ""relation:mentions_suspicious_activity"": [""사용"", ""활동"", ""거래""], ""relation:requests_specific_action"": [""프로그램""], ""relation:requests_remote_control"": [""주세요""], ""relation:refers_to_family"": [""아들"", ""가족""], ""relation:normal_call"": [""다음에"", ""있어"", ""요즘"", ""봐"", ""만나서""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""아들"", ""가족""], ""qualifier:temporal_pressure"": [""확실히""]}"
1220,0,bank_account;caller;family_member;location;money;third_party;victim,cites_legal_authority;claims_financial_loss;claims_identity_theft;creates_false_narrative;creates_urgency;induces_fear;mentions_account_freeze;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_security_code;requests_specific_action;warns_against_disclosure,coercive_pressure;institutional_pretext;transfer_channel;urgency,"{""entity:caller"": [""상대방""], ""entity:victim"": [""선생님"", ""당신""], ""entity:bank_account"": [""통장""], ""entity:money"": [""돈"", ""현금"", ""비용""], ""entity:location"": [""집"", ""사무실""], ""entity:family_member"": [""자매"", ""사고"", ""아내"", ""남편"", ""사기""], ""entity:third_party"": [""다른 사람""], ""relation:creates_urgency"": [""지금""], ""relation:mentions_case_number"": [""말씀"", ""드릴게요""], ""relation:claims_identity_theft"": [""핸드폰"", ""통장""], ""relation:requests_personal_info"": [""달라""], ""relation:requests_security_code"": [""달라""], ""relation:claims_financial_loss"": [""돈""], ""relation:cites_legal_authority"": [""법""], ""relation:requests_physical_action"": [""가서""], ""relation:warns_against_disclosure"": [""사람"", ""다른"", ""사람에게""], ""relation:creates_false_narrative"": [""이용"", ""사기""], ""relation:induces_fear"": [""사고""], ""relation:mentions_account_freeze"": [""통장""], ""relation:mentions_suspicious_activity"": [""결제"", ""사기""], ""relation:requests_specific_action"": [""인터넷"", ""프로그램""], ""relation:refers_to_family"": [""자매"", ""사고"", ""아내"", ""남편"", ""어머니""], ""relation:normal_call"": [""봐"", ""있어"", ""다음에"", ""요즘"", ""건강""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""기만"", ""사기"", ""어머니""], ""qualifier:transfer_channel"": [""통장""], ""qualifier:institutional_pretext"": [""청""]}"
1221,0,location;money;personal_information;victim,cites_legal_authority;claims_financial_loss;claims_identity_theft;creates_urgency;demands_secrecy;induces_fear;mentions_suspicious_activity;normal_call;requests_personal_info;requests_physical_action;requests_remote_control;requests_verification_code;warns_against_disclosure,institutional_pretext;urgency,"{""entity:victim"": [""이름""], ""entity:personal_information"": [""이름""], ""entity:money"": [""돈"", ""현금"", ""금융""], ""entity:location"": [""위치"", ""집""], ""relation:creates_urgency"": [""지금"", ""발생"", ""못하면""], ""relation:claims_identity_theft"": [""발생""], ""relation:requests_personal_info"": [""이름""], ""relation:claims_financial_loss"": [""문제"", ""발생"", ""돈"", ""있으니"", ""가능성""], ""relation:cites_legal_authority"": [""정부"", ""법""], ""relation:requests_physical_action"": [""가서""], ""relation:warns_against_disclosure"": [""다른"", ""사람""], ""relation:induces_fear"": [""당할"", ""감옥에""], ""relation:demands_secrecy"": [""외부""], ""relation:requests_verification_code"": [""온""], ""relation:mentions_suspicious_activity"": [""활동"", ""부정"", ""거래"", ""해외""], ""relation:requests_remote_control"": [""허용"", ""해주""], ""relation:normal_call"": [""다음에"", ""있어"", ""건강"", ""봐"", ""뭐 해""], ""qualifier:urgency"": [""지금""], ""qualifier:institutional_pretext"": [""청""]}"
1222,0,bank_employee;family_member;government_agency;location;third_party,claims_financial_loss;creates_urgency;demands_money_transfer;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_physical_action;requests_specific_action;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:bank_employee"": [""대리""], ""entity:government_agency"": [""시청""], ""entity:location"": [""집"", ""거리"", ""주변""], ""entity:family_member"": [""가족""], ""entity:third_party"": [""가족"", ""친구"", ""동료""], ""relation:demands_money_transfer"": [""보내""], ""relation:creates_urgency"": [""지금""], ""relation:mentions_case_number"": [""말씀""], ""relation:claims_financial_loss"": [""문제""], ""relation:requests_physical_action"": [""거리"", ""가서""], ""relation:warns_against_disclosure"": [""가족"", ""사람"", ""주변"", ""친구"", ""동료""], ""relation:requests_verification_code"": [""보내"", ""온""], ""relation:mentions_suspicious_activity"": [""활동""], ""relation:requests_specific_action"": [""프로그램"", ""다운받아""], ""relation:refers_to_family"": [""가족""], ""relation:normal_call"": [""요즘"", ""봐"", ""있어""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""가족""], ""qualifier:institutional_pretext"": [""청""]}"
1223,0,family_member;location;money;third_party,claims_financial_loss;claims_identity_theft;creates_urgency;demands_secrecy;normal_call;refers_to_family;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:money"": [""돈""], ""entity:location"": [""집"", ""주변"", ""사무실""], ""entity:family_member"": [""아들"", ""피해"", ""가족""], ""entity:third_party"": [""주변 사람"", ""다른 사람"", ""가족""], ""relation:creates_urgency"": [""빨리빨리"", ""지금"", ""피해"", ""빨리""], ""relation:claims_identity_theft"": [""피해""], ""relation:claims_financial_loss"": [""돈"", ""피해"", ""있으니"", ""문제""], ""relation:warns_against_disclosure"": [""사람"", ""다른"", ""주변"", ""가족""], ""relation:demands_secrecy"": [""있어야""], ""relation:refers_to_family"": [""아들"", ""피해"", ""가족""], ""relation:normal_call"": [""있어"", ""건강"", ""다음에"", ""그럼"", ""봐""], ""qualifier:urgency"": [""빨리"", ""지금""], ""qualifier:coercive_pressure"": [""피해"", ""아들"", ""가족""], ""qualifier:institutional_pretext"": [""청""]}"
1224,0,family_member;location;personal_information;victim,claims_financial_loss;creates_urgency;induces_fear;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_remote_control;requests_security_code;requests_verification_code;warns_against_disclosure,coercive_pressure;urgency,"{""entity:victim"": [""본인"", ""이름""], ""entity:personal_information"": [""이름""], ""entity:location"": [""집"", ""어디""], ""entity:family_member"": [""아들"", ""남편"", ""딸""], ""relation:creates_urgency"": [""지금""], ""relation:requests_personal_info"": [""달라"", ""이름""], ""relation:requests_security_code"": [""달라""], ""relation:claims_financial_loss"": [""있으니""], ""relation:requests_physical_action"": [""가서""], ""relation:warns_against_disclosure"": [""다른"", ""사람""], ""relation:induces_fear"": [""큰일"", ""무서워""], ""relation:requests_verification_code"": [""온""], ""relation:requests_remote_control"": [""해주""], ""relation:refers_to_family"": [""아들"", ""남편"", ""딸""], ""relation:normal_call"": [""요즘"", ""봐"", ""건강"", ""그럼"", ""있어""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""아들"", ""딸""]}"
1225,0,case_number;family_member;third_party,cites_legal_authority;claims_financial_loss;creates_false_narrative;creates_urgency;demands_secrecy;impersonates_official;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_remote_control;requests_specific_action;requests_verification_code;warns_against_disclosure,coercive_pressure;urgency,"{""entity:case_number"": [""사건""], ""entity:family_member"": [""아들"", ""가족"", ""할머니""], ""entity:third_party"": [""가족""], ""relation:impersonates_official"": [""입니다""], ""relation:creates_urgency"": [""지금"", ""합니다""], ""relation:mentions_case_number"": [""사건"", ""말씀""], ""relation:claims_financial_loss"": [""문제"", ""있습니다""], ""relation:cites_legal_authority"": [""법""], ""relation:warns_against_disclosure"": [""사람"", ""다른"", ""가족""], ""relation:creates_false_narrative"": [""사건""], ""relation:demands_secrecy"": [""합니다""], ""relation:requests_verification_code"": [""온"", ""합니다""], ""relation:mentions_suspicious_activity"": [""발견""], ""relation:requests_specific_action"": [""프로그램"", ""사이트""], ""relation:requests_remote_control"": [""해주"", ""합니다""], ""relation:refers_to_family"": [""아들"", ""가족"", ""할머니""], ""relation:normal_call"": [""하자"", ""요즘"", ""있어"", ""그럼""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""아들"", ""가족"", ""사건""]}"
1226,0,government_agency;location;third_party,cites_legal_authority;creates_false_narrative;creates_urgency;demands_secrecy;induces_fear;mentions_case_number;mentions_suspicious_activity;normal_call;requests_physical_action;requests_remote_control;requests_specific_action;requests_verification_code;warns_against_disclosure,institutional_pretext;urgency,"{""entity:government_agency"": [""시청""], ""entity:location"": [""위치"", ""집"", ""주변""], ""entity:third_party"": [""친구""], ""relation:creates_urgency"": [""지금""], ""relation:mentions_case_number"": [""말씀""], ""relation:cites_legal_authority"": [""법""], ""relation:requests_physical_action"": [""가서""], ""relation:warns_against_disclosure"": [""사람"", ""친구"", ""주변에"", ""사람에게""], ""relation:creates_false_narrative"": [""관련""], ""relation:induces_fear"": [""무서워""], ""relation:demands_secrecy"": [""몰래"", ""알고""], ""relation:requests_verification_code"": [""온""], ""relation:mentions_suspicious_activity"": [""결제"", ""사용""], ""relation:requests_specific_action"": [""인터넷""], ""relation:requests_remote_control"": [""해주""], ""relation:normal_call"": [""봐"", ""있어""], ""qualifier:urgency"": [""지금""], ""qualifier:institutional_pretext"": [""청""]}"
1227,0,family_member;government_agency;location;personal_information;police_officer;third_party;victim,cites_legal_authority;claims_financial_loss;claims_identity_theft;creates_false_narrative;creates_urgency;demands_secrecy;impersonates_official;induces_fear;mentions_case_number;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_remote_control;requests_security_code;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:victim"": [""개인"", ""이름"", ""선생님""], ""entity:police_officer"": [""경찰"", ""경찰관""], ""entity:government_agency"": [""경찰서""], ""entity:personal_information"": [""이름""], ""entity:location"": [""경찰서"", ""거리"", ""집""], ""entity:family_member"": [""어머니"", ""아들"", ""딸"", ""형제"", ""부모님""], ""entity:third_party"": [""친구""], ""relation:impersonates_official"": [""경찰""], ""relation:creates_urgency"": [""발생"", ""지금""], ""relation:mentions_case_number"": [""말씀"", ""드릴게요"", ""말씀드린""], ""relation:claims_identity_theft"": [""발생"", ""핸드폰""], ""relation:requests_personal_info"": [""달라"", ""이름""], ""relation:requests_security_code"": [""달라""], ""relation:claims_financial_loss"": [""발생"", ""있으니"", ""있습니다"", ""문제""], ""relation:cites_legal_authority"": [""경찰"", ""법""], ""relation:requests_physical_action"": [""거리"", ""가서""], ""relation:warns_against_disclosure"": [""사람"", ""혼자서"", ""친구"", ""다른""], ""relation:creates_false_narrative"": [""관련""], ""relation:induces_fear"": [""안전""], ""relation:demands_secrecy"": [""혼자서"", ""알고""], ""relation:requests_remote_control"": [""하겠습니다"", ""해주""], ""relation:refers_to_family"": [""어머니"", ""아들"", ""딸"", ""형제"", ""부모님""], ""relation:normal_call"": [""드릴게요"", ""다음에"", ""봐"", ""그럼"", ""요즘""], ""qualifier:urgency"": [""지금""], ""qualifier:institutional_pretext"": [""경찰"", ""청""], ""qualifier:coercive_pressure"": [""어머니"", ""아들"", ""딸"", ""부모님""]}"
1228,0,family_member;location;money;personal_information;victim,cites_legal_authority;claims_financial_loss;claims_identity_theft;creates_false_narrative;creates_urgency;demands_money_transfer;demands_secrecy;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_remote_control;requests_security_code;requests_specific_action;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:victim"": [""피해자"", ""이름"", ""본인""], ""entity:personal_information"": [""이름""], ""entity:money"": [""돈""], ""entity:location"": [""거리""], ""entity:family_member"": [""피해"", ""아들""], ""relation:demands_money_transfer"": [""요구""], ""relation:creates_urgency"": [""피해"", ""지금"", ""합니다"", ""당장""], ""relation:mentions_case_number"": [""번호""], ""relation:claims_identity_theft"": [""피해"", ""명의""], ""relation:requests_personal_info"": [""이름""], ""relation:requests_security_code"": [""번호""], ""relation:claims_financial_loss"": [""피해"", ""문제"", ""있습니다"", ""돈""], ""relation:cites_legal_authority"": [""정부""], ""relation:requests_physical_action"": [""가서"", ""거리""], ""relation:warns_against_disclosure"": [""다른"", ""사람""], ""relation:creates_false_narrative"": [""피해자"", ""관련""], ""relation:demands_secrecy"": [""합니다"", ""알고""], ""relation:requests_verification_code"": [""합니다"", ""번호""], ""relation:mentions_suspicious_activity"": [""발견"", ""활동""], ""relation:requests_specific_action"": [""인터넷""], ""relation:requests_remote_control"": [""합니다""], ""relation:refers_to_family"": [""피해"", ""아들""], ""relation:normal_call"": [""안부"", ""있어""], ""qualifier:urgency"": [""지금"", ""당장""], ""qualifier:coercive_pressure"": [""피해"", ""아들"", ""협박""], ""qualifier:institutional_pretext"": [""청""]}"
1229,0,family_member;government_agency;location;money;personal_information;third_party;victim,claims_financial_loss;claims_identity_theft;creates_urgency;demands_secrecy;impersonates_official;induces_fear;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_remote_control;requests_specific_action;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:victim"": [""이름""], ""entity:government_agency"": [""시청""], ""entity:personal_information"": [""이름""], ""entity:money"": [""돈""], ""entity:location"": [""집"", ""어디""], ""entity:family_member"": [""남편"", ""아들"", ""딸"", ""피해""], ""entity:third_party"": [""친구"", ""다른 사람"", ""동료""], ""relation:impersonates_official"": [""소속"", ""소속되어""], ""relation:creates_urgency"": [""지금"", ""피해""], ""relation:mentions_case_number"": [""말씀""], ""relation:claims_identity_theft"": [""피해""], ""relation:requests_personal_info"": [""이름""], ""relation:claims_financial_loss"": [""문제"", ""돈"", ""손해"", ""우려"", ""피해""], ""relation:requests_physical_action"": [""가서"", ""지하철""], ""relation:warns_against_disclosure"": [""사람"", ""다른"", ""아무도"", ""친구"", ""동료""], ""relation:induces_fear"": [""손해""], ""relation:demands_secrecy"": [""알고""], ""relation:mentions_suspicious_activity"": [""활동""], ""relation:requests_specific_action"": [""설치""], ""relation:requests_remote_control"": [""해주""], ""relation:refers_to_family"": [""남편"", ""아들"", ""딸"", ""피해""], ""relation:normal_call"": [""그럼"", ""다음에"", ""봐"", ""있어"", ""요즘""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""피해"", ""아들"", ""딸""], ""qualifier:institutional_pretext"": [""청""]}"
1230,0,family_member;location;money;third_party;victim,cites_legal_authority;claims_financial_loss;claims_identity_theft;creates_false_narrative;creates_urgency;induces_fear;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_physical_action;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;requested_action_type;urgency,"{""entity:victim"": [""선생님"", ""개인""], ""entity:money"": [""수익금"", ""돈""], ""entity:location"": [""어디""], ""entity:family_member"": [""아들"", ""가족"", ""딸""], ""entity:third_party"": [""가족""], ""relation:creates_urgency"": [""지금""], ""relation:mentions_case_number"": [""말씀""], ""relation:claims_identity_theft"": [""명의""], ""relation:claims_financial_loss"": [""돈"", ""문제""], ""relation:cites_legal_authority"": [""법""], ""relation:requests_physical_action"": [""가서""], ""relation:warns_against_disclosure"": [""사람"", ""다른"", ""가족""], ""relation:creates_false_narrative"": [""범죄"", ""관련"", ""불법""], ""relation:induces_fear"": [""무서워"", ""위험""], ""relation:requests_verification_code"": [""온""], ""relation:mentions_suspicious_activity"": [""부정"", ""범죄"", ""불법"", ""발견""], ""relation:refers_to_family"": [""아들"", ""범죄"", ""가족이"", ""위험"", ""딸""], ""relation:normal_call"": [""봐"", ""밥"", ""요즘"", ""있어""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""아들"", ""가족"", ""딸"", ""범죄""], ""qualifier:institutional_pretext"": [""청""], ""qualifier:requested_action_type"": [""지원금""]}"
1231,0,personal_information;victim,cites_legal_authority;claims_financial_loss;creates_false_narrative;creates_urgency;demands_secrecy;impersonates_official;mentions_case_number;normal_call;requests_personal_info;requests_remote_control;requests_verification_code;warns_against_disclosure,coercive_pressure;urgency,"{""entity:victim"": [""개인"", ""이름"", ""본인""], ""entity:personal_information"": [""이름""], ""relation:impersonates_official"": [""입니다""], ""relation:creates_urgency"": [""합니다"", ""지금""], ""relation:mentions_case_number"": [""말씀""], ""relation:requests_personal_info"": [""이름""], ""relation:claims_financial_loss"": [""문제"", ""있습니다"", ""있으니""], ""relation:cites_legal_authority"": [""법""], ""relation:warns_against_disclosure"": [""다른"", ""사람""], ""relation:creates_false_narrative"": [""관련""], ""relation:demands_secrecy"": [""합니다"", ""알고"", ""있어야"", ""비밀""], ""relation:requests_verification_code"": [""합니다""], ""relation:requests_remote_control"": [""합니다""], ""relation:normal_call"": [""있어""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""기만""]}"
1232,0,family_member;investigation;location;money;personal_information;third_party;victim,cites_legal_authority;claims_financial_loss;claims_identity_theft;creates_false_narrative;creates_urgency;demands_money_transfer;impersonates_official;mentions_case_number;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_remote_control;requests_security_code;requests_specific_action;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:victim"": [""선생님"", ""이름""], ""entity:investigation"": [""조사""], ""entity:personal_information"": [""이름""], ""entity:money"": [""돈""], ""entity:location"": [""현장"", ""은행"", ""집"", ""편의점""], ""entity:family_member"": [""할머니"", ""가족""], ""entity:third_party"": [""가족"", ""동료"", ""친구""], ""relation:demands_money_transfer"": [""보내""], ""relation:impersonates_official"": [""담당자""], ""relation:creates_urgency"": [""지금"", ""바로""], ""relation:mentions_case_number"": [""말씀해 주시겠어요""], ""relation:claims_identity_theft"": [""은행"", ""대포""], ""relation:requests_personal_info"": [""이름"", ""달라""], ""relation:requests_security_code"": [""달라""], ""relation:claims_financial_loss"": [""있으니"", ""문제"", ""돈"", ""있습니다""], ""relation:cites_legal_authority"": [""조사""], ""relation:requests_physical_action"": [""은행"", ""은행에"", ""편의점"", ""가서""], ""relation:warns_against_disclosure"": [""사람"", ""가족"", ""동료"", ""다른"", ""친구""], ""relation:creates_false_narrative"": [""관련""], ""relation:requests_verification_code"": [""말씀해 주시겠어요"", ""보내""], ""relation:requests_specific_action"": [""설치""], ""relation:requests_remote_control"": [""해주""], ""relation:refers_to_family"": [""할머니"", ""가족""], ""relation:normal_call"": [""있어"", ""봐"", ""밥""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""가족""], ""qualifier:institutional_pretext"": [""청"", ""조사""]}"
